MMSI_x,BaseDateTime_x,LAT_x,LON_x,SOG_x,COG_x,Heading_x,VesselName_x,IMO_x,CallSign_x,VesselType_x,Status_x,Length_x,Width_x,Draft_x,Cargo_x,MMSI_y,BaseDateTime_y,LAT_y,LON_y,SOG_y,COG_y,Heading_y,VesselName_y,IMO_y,CallSign_y,VesselType_y,Status_y,Length_y,Width_y,Draft_y,Cargo_y,
367754120,2017-12-22T21:48:34,40.68984,-74.04703,0.1,70.6,511.0,MISS NEW JERSEY,,WDI9983,1012,undefined,37.46,9.9,,,313-569,367061980,2017-12-22T21:48:34,40.65400,-74.08602,0.0,-160.1,203.0,KIMBERLY TURECAMO,IMO7914573,WDC6838,1025,under way using engine,30.21,9.78,,57,313-569
367754120,2017-12-22T21:48:34,40.68984,-74.04703,0.1,70.6,511.0,MISS NEW JERSEY,,WDI9983,1012,undefined,37.46,9.9,,,313.5-568.5,367061980,2017-12-22T21:48:34,40.65400,-74.08602,0.0,-160.1,203.0,KIMBERLY TURECAMO,IMO7914573,WDC6838,1025,under way using engine,30.21,9.78,,57,313.5-568.5
367754120,2017-12-22T21:48:34,40.68984,-74.04703,0.1,70.6,511.0,MISS NEW JERSEY,,WDI9983,1012,undefined,37.46,9.9,,,313.5-569,367061980,2017-12-22T21:48:34,40.65400,-74.08602,0.0,-160.1,203.0,KIMBERLY TURECAMO,IMO7914573,WDC6838,1025,under way using engine,30.21,9.78,,57,313.5-569
338173295,2017-12-23T04:55:02,40.06160,-74.07351,0.0,25.0,511.0,LONGSHOT,,,,,,,,,309-568.5,367641010,2017-12-23T04:55:00,40.10227,-74.04191,0.0,193.9,511.0,CAPT TRAVIS,IMO8719566,WDH6722,1001,,23.78,6.7,,,309-568.5
338173295,2017-12-23T04:55:02,40.06160,-74.07351,0.0,25.0,511.0,LONGSHOT,,,,,,,,,309-569,367641010,2017-12-23T04:55:00,40.10227,-74.04191,0.0,193.9,511.0,CAPT TRAVIS,IMO8719566,WDH6722,1001,,23.78,6.7,,,309-569
338173295,2017-12-23T04:55:02,40.06160,-74.07351,0.0,25.0,511.0,LONGSHOT,,,,,,,,,309.5-568.5,367641010,2017-12-23T04:55:00,40.10227,-74.04191,0.0,193.9,511.0,CAPT TRAVIS,IMO8719566,WDH6722,1001,,23.78,6.7,,,309.5-568.5
338173295,2017-12-23T04:55:02,40.06160,-74.07351,0.0,25.0,511.0,LONGSHOT,,,,,,,,,309.5-569,367641010,2017-12-23T04:55:00,40.10227,-74.04191,0.0,193.9,511.0,CAPT TRAVIS,IMO8719566,WDH6722,1001,,23.78,6.7,,,309.5-569
367371830,2017-12-23T09:57:22,39.89205,-75.19258,0.0,-154.7,73.0,PATUXENT,IMO9544229,WDE5805,1025,moored,30.49,10.37,,32,307-577.5,309813000,2017-12-23T09:57:23,39.86827,-75.21774,0.7,141.3,251.0,JIAOLONG SPIRIT,IMO9379208,C6WZ9,1024,under way using engine,274.7,48.03,17.3,80,307-577.5
367371830,2017-12-23T09:57:22,39.89205,-75.19258,0.0,-154.7,73.0,PATUXENT,IMO9544229,WDE5805,1025,moored,30.49,10.37,,32,307-578,309813000,2017-12-23T09:57:23,39.86827,-75.21774,0.7,141.3,251.0,JIAOLONG SPIRIT,IMO9379208,C6WZ9,1024,under way using engine,274.7,48.03,17.3,80,307-578
367371830,2017-12-23T09:57:22,39.89205,-75.19258,0.0,-154.7,73.0,PATUXENT,IMO9544229,WDE5805,1025,moored,30.49,10.37,,32,307.5-577.5,309813000,2017-12-23T09:57:23,39.86827,-75.21774,0.7,141.3,251.0,JIAOLONG SPIRIT,IMO9379208,C6WZ9,1024,under way using engine,274.7,48.03,17.3,80,307.5-577.5
367371830,2017-12-23T09:57:22,39.89205,-75.19258,0.0,-154.7,73.0,PATUXENT,IMO9544229,WDE5805,1025,moored,30.49,10.37,,32,307.5-578,309813000,2017-12-23T09:57:23,39.86827,-75.21774,0.7,141.3,251.0,JIAOLONG SPIRIT,IMO9379208,C6WZ9,1024,under way using engine,274.7,48.03,17.3,80,307.5-578
367679950,2017-12-23T10:33:53,38.96342,-76.47835,0.0,32.5,511.0,HEI MATAU,,WDI2615,1019,,13.96,,,,300-587.5,367604470,2017-12-23T10:33:56,38.97427,-76.48160,0.0,-192.8,511.0,ZOWEH,,WDH3119,1019,,11.34,,,,300-587.5
367679950,2017-12-23T10:33:53,38.96342,-76.47835,0.0,32.5,511.0,HEI MATAU,,WDI2615,1019,,13.96,,,,300-588,367604470,2017-12-23T10:33:56,38.97427,-76.48160,0.0,-192.8,511.0,ZOWEH,,WDH3119,1019,,11.34,,,,300-588
367679950,2017-12-23T10:33:53,38.96342,-76.47835,0.0,32.5,511.0,HEI MATAU,,WDI2615,1019,,13.96,,,,300.5-587.5,367604470,2017-12-23T10:33:56,38.97427,-76.48160,0.0,-192.8,511.0,ZOWEH,,WDH3119,1019,,11.34,,,,300.5-587.5
367679950,2017-12-23T10:33:53,38.96342,-76.47835,0.0,32.5,511.0,HEI MATAU,,WDI2615,1019,,13.96,,,,300.5-588,367604470,2017-12-23T10:33:56,38.97427,-76.48160,0.0,-192.8,511.0,ZOWEH,,WDH3119,1019,,11.34,,,,300.5-588
432790000,2017-12-23T11:44:00,39.25381,-76.53642,0.0,192.4,13.0,ASTERIA LEADER,IMO9531741,7JIC,1004,moored,199.94,32.2,,,302-587.5,367063310,2017-12-23T11:44:02,39.24383,-76.53754,0.0,-113.0,322.0,INTEGRITY,IMO8919934,WDC6925,1004,moored,199,32.3,11.6,79,302-587.5
432790000,2017-12-23T11:44:00,39.25381,-76.53642,0.0,192.4,13.0,ASTERIA LEADER,IMO9531741,7JIC,1004,moored,199.94,32.2,,,302-588,367063310,2017-12-23T11:44:02,39.24383,-76.53754,0.0,-113.0,322.0,INTEGRITY,IMO8919934,WDC6925,1004,moored,199,32.3,11.6,79,302-588
432790000,2017-12-23T11:44:00,39.25381,-76.53642,0.0,192.4,13.0,ASTERIA LEADER,IMO9531741,7JIC,1004,moored,199.94,32.2,,,302.5-587.5,367063310,2017-12-23T11:44:02,39.24383,-76.53754,0.0,-113.0,322.0,INTEGRITY,IMO8919934,WDC6925,1004,moored,199,32.3,11.6,79,302.5-587.5
432790000,2017-12-23T11:44:00,39.25381,-76.53642,0.0,192.4,13.0,ASTERIA LEADER,IMO9531741,7JIC,1004,moored,199.94,32.2,,,302.5-588,367063310,2017-12-23T11:44:02,39.24383,-76.53754,0.0,-113.0,322.0,INTEGRITY,IMO8919934,WDC6925,1004,moored,199,32.3,11.6,79,302.5-588
366755160,2017-12-23T15:23:47,38.95848,-74.87597,0.0,0.0,511.0,LADY ROSLYN,IMO7933696,WCY6619,1001,,22.22,7.01,,,300-574.5,367082540,2017-12-23T15:23:48,38.93931,-74.84469,7.3,56.3,511.0,POPS,,WDC8157,1025,under way using engine,21.34,7.2,,52,300-574.5
366755160,2017-12-23T15:23:47,38.95848,-74.87597,0.0,0.0,511.0,LADY ROSLYN,IMO7933696,WCY6619,1001,,22.22,7.01,,,300-575,367082540,2017-12-23T15:23:48,38.93931,-74.84469,7.3,56.3,511.0,POPS,,WDC8157,1025,under way using engine,21.34,7.2,,52,300-575
366755160,2017-12-23T15:23:47,38.95848,-74.87597,0.0,0.0,511.0,LADY ROSLYN,IMO7933696,WCY6619,1001,,22.22,7.01,,,300.5-574.5,367082540,2017-12-23T15:23:48,38.93931,-74.84469,7.3,56.3,511.0,POPS,,WDC8157,1025,under way using engine,21.34,7.2,,52,300.5-574.5
366755160,2017-12-23T15:23:47,38.95848,-74.87597,0.0,0.0,511.0,LADY ROSLYN,IMO7933696,WCY6619,1001,,22.22,7.01,,,300.5-575,367082540,2017-12-23T15:23:48,38.93931,-74.84469,7.3,56.3,511.0,POPS,,WDC8157,1025,under way using engine,21.34,7.2,,52,300.5-575
367686910,2017-12-23T19:19:41,39.33620,-76.18758,0.1,25.7,143.0,STEPHEN DANN,IMO9202376,WDI3302,1025,under way using engine,27.43,8.53,,,303-585.5,366896390,2017-12-23T19:19:42,39.33616,-76.18717,0.0,-134.1,511.0,G L 55,,WDB4250,1005,restricted maneuverability,48.28,18.9,,,303-585.5
367686910,2017-12-23T19:19:41,39.33620,-76.18758,0.1,25.7,143.0,STEPHEN DANN,IMO9202376,WDI3302,1025,under way using engine,27.43,8.53,,,303-586,366896390,2017-12-23T19:19:42,39.33616,-76.18717,0.0,-134.1,511.0,G L 55,,WDB4250,1005,restricted maneuverability,48.28,18.9,,,303-586
367686910,2017-12-23T19:19:41,39.33620,-76.18758,0.1,25.7,143.0,STEPHEN DANN,IMO9202376,WDI3302,1025,under way using engine,27.43,8.53,,,303.5-585.5,366896390,2017-12-23T19:19:42,39.33616,-76.18717,0.0,-134.1,511.0,G L 55,,WDB4250,1005,restricted maneuverability,48.28,18.9,,,303.5-585.5
367686910,2017-12-23T19:19:41,39.33620,-76.18758,0.1,25.7,143.0,STEPHEN DANN,IMO9202376,WDI3302,1025,under way using engine,27.43,8.53,,,303.5-586,366896390,2017-12-23T19:19:42,39.33616,-76.18717,0.0,-134.1,511.0,G L 55,,WDB4250,1005,restricted maneuverability,48.28,18.9,,,303.5-586
367113120,2017-12-23T21:42:52,40.63679,-74.07216,0.1,-158.6,511.0,SHAWN MILLER,,WDD2268,1025,under way using engine,14.87,5.8,,31,313-568.5,367791540,2017-12-23T21:42:55,40.64671,-74.02693,0.1,69.0,128.0,OPPORTUNITY,,WDJ5813,1012,under way using engine,,,,,313-568.5
367113120,2017-12-23T21:42:52,40.63679,-74.07216,0.1,-158.6,511.0,SHAWN MILLER,,WDD2268,1025,under way using engine,14.87,5.8,,31,313-569,367791540,2017-12-23T21:42:55,40.64671,-74.02693,0.1,69.0,128.0,OPPORTUNITY,,WDJ5813,1012,under way using engine,,,,,313-569
367113120,2017-12-23T21:42:52,40.63679,-74.07216,0.1,-158.6,511.0,SHAWN MILLER,,WDD2268,1025,under way using engine,14.87,5.8,,31,313.5-568.5,367791540,2017-12-23T21:42:55,40.64671,-74.02693,0.1,69.0,128.0,OPPORTUNITY,,WDJ5813,1012,under way using engine,,,,,313.5-568.5
367113120,2017-12-23T21:42:52,40.63679,-74.07216,0.1,-158.6,511.0,SHAWN MILLER,,WDD2268,1025,under way using engine,14.87,5.8,,31,313.5-569,367791540,2017-12-23T21:42:55,40.64671,-74.02693,0.1,69.0,128.0,OPPORTUNITY,,WDJ5813,1012,under way using engine,,,,,313.5-569
367517380,2017-12-23T22:15:36,36.96785,-76.41480,0.0,-75.6,511.0,OCEAN PROWLER,IMO7828970,WDG2611,1001,,23.54,7.01,,,285-586.5,366862830,2017-12-23T22:15:39,36.96823,-76.41517,0.0,-193.8,511.0,AMANDA ASHLEY,IMO7933907,WDA9223,1001,,22.38,6.74,,,285-586.5
367517380,2017-12-23T22:15:36,36.96785,-76.41480,0.0,-75.6,511.0,OCEAN PROWLER,IMO7828970,WDG2611,1001,,23.54,7.01,,,285-587,366862830,2017-12-23T22:15:39,36.96823,-76.41517,0.0,-193.8,511.0,AMANDA ASHLEY,IMO7933907,WDA9223,1001,,22.38,6.74,,,285-587
367517380,2017-12-23T22:15:36,36.96785,-76.41480,0.0,-75.6,511.0,OCEAN PROWLER,IMO7828970,WDG2611,1001,,23.54,7.01,,,285.5-586.5,366862830,2017-12-23T22:15:39,36.96823,-76.41517,0.0,-193.8,511.0,AMANDA ASHLEY,IMO7933907,WDA9223,1001,,22.38,6.74,,,285.5-586.5
367517380,2017-12-23T22:15:36,36.96785,-76.41480,0.0,-75.6,511.0,OCEAN PROWLER,IMO7828970,WDG2611,1001,,23.54,7.01,,,285.5-587,366862830,2017-12-23T22:15:39,36.96823,-76.41517,0.0,-193.8,511.0,AMANDA ASHLEY,IMO7933907,WDA9223,1001,,22.38,6.74,,,285.5-587
367063310,2017-12-23T23:35:23,39.24384,-76.53755,0.0,-113.0,322.0,INTEGRITY,IMO8919934,WDC6925,1004,moored,199,32.3,11.6,79,302-587.5,367576060,2017-12-23T23:35:24,39.25126,-76.53696,0.0,-117.4,511.0,BRIDGET MCALLISTER,IMO9369215,WDG8300,1025,under way using engine,23.8,10.36,,,302-587.5
367063310,2017-12-23T23:35:23,39.24384,-76.53755,0.0,-113.0,322.0,INTEGRITY,IMO8919934,WDC6925,1004,moored,199,32.3,11.6,79,302-588,367576060,2017-12-23T23:35:24,39.25126,-76.53696,0.0,-117.4,511.0,BRIDGET MCALLISTER,IMO9369215,WDG8300,1025,under way using engine,23.8,10.36,,,302-588
367063310,2017-12-23T23:35:23,39.24384,-76.53755,0.0,-113.0,322.0,INTEGRITY,IMO8919934,WDC6925,1004,moored,199,32.3,11.6,79,302.5-587.5,367576060,2017-12-23T23:35:24,39.25126,-76.53696,0.0,-117.4,511.0,BRIDGET MCALLISTER,IMO9369215,WDG8300,1025,under way using engine,23.8,10.36,,,302.5-587.5
367063310,2017-12-23T23:35:23,39.24384,-76.53755,0.0,-113.0,322.0,INTEGRITY,IMO8919934,WDC6925,1004,moored,199,32.3,11.6,79,302.5-588,367576060,2017-12-23T23:35:24,39.25126,-76.53696,0.0,-117.4,511.0,BRIDGET MCALLISTER,IMO9369215,WDG8300,1025,under way using engine,23.8,10.36,,,302.5-588
366032000,2017-12-24T04:39:24,40.64852,-74.09796,0.0,30.7,274.0,CHEMICAL PIONEER,IMO6806444,KAFO,1024,under way using engine,209.86,24.44,,,313-568.5,367636710,2017-12-24T04:39:27,40.64836,-74.09941,0.0,101.0,9.0,ERIC MCALLISTER,IMO9707493,WDH6317,1025,under way using engine,29.26,10.36,,,313-568.5
366032000,2017-12-24T04:39:24,40.64852,-74.09796,0.0,30.7,274.0,CHEMICAL PIONEER,IMO6806444,KAFO,1024,under way using engine,209.86,24.44,,,313-569,367636710,2017-12-24T04:39:27,40.64836,-74.09941,0.0,101.0,9.0,ERIC MCALLISTER,IMO9707493,WDH6317,1025,under way using engine,29.26,10.36,,,313-569
366032000,2017-12-24T04:39:24,40.64852,-74.09796,0.0,30.7,274.0,CHEMICAL PIONEER,IMO6806444,KAFO,1024,under way using engine,209.86,24.44,,,313.5-568.5,367636710,2017-12-24T04:39:27,40.64836,-74.09941,0.0,101.0,9.0,ERIC MCALLISTER,IMO9707493,WDH6317,1025,under way using engine,29.26,10.36,,,313.5-568.5
366032000,2017-12-24T04:39:24,40.64852,-74.09796,0.0,30.7,274.0,CHEMICAL PIONEER,IMO6806444,KAFO,1024,under way using engine,209.86,24.44,,,313.5-569,367636710,2017-12-24T04:39:27,40.64836,-74.09941,0.0,101.0,9.0,ERIC MCALLISTER,IMO9707493,WDH6317,1025,under way using engine,29.26,10.36,,,313.5-569
367515090,2017-12-24T06:20:37,39.21167,-76.58142,0.0,-170.3,511.0,GEORGETOWN,,WDG2383,1025,under way using engine,23.77,7.7,,,302-588.5,366966650,2017-12-24T06:20:37,39.22190,-76.57445,1.4,102.0,511.0,JAMES R MORAN,IMO9327267,WDB8932,1025,under way using engine,28.04,9.75,,,302-588.5
367515090,2017-12-24T06:20:37,39.21167,-76.58142,0.0,-170.3,511.0,GEORGETOWN,,WDG2383,1025,under way using engine,23.77,7.7,,,302-589,366966650,2017-12-24T06:20:37,39.22190,-76.57445,1.4,102.0,511.0,JAMES R MORAN,IMO9327267,WDB8932,1025,under way using engine,28.04,9.75,,,302-589
367515090,2017-12-24T06:20:37,39.21167,-76.58142,0.0,-170.3,511.0,GEORGETOWN,,WDG2383,1025,under way using engine,23.77,7.7,,,302.5-588.5,366966650,2017-12-24T06:20:37,39.22190,-76.57445,1.4,102.0,511.0,JAMES R MORAN,IMO9327267,WDB8932,1025,under way using engine,28.04,9.75,,,302.5-588.5
367515090,2017-12-24T06:20:37,39.21167,-76.58142,0.0,-170.3,511.0,GEORGETOWN,,WDG2383,1025,under way using engine,23.77,7.7,,,302.5-589,366966650,2017-12-24T06:20:37,39.22190,-76.57445,1.4,102.0,511.0,JAMES R MORAN,IMO9327267,WDB8932,1025,under way using engine,28.04,9.75,,,302.5-589
366898810,2017-12-24T17:23:21,39.37374,-74.42748,0.1,192.7,511.0,MIAMI RIVER,,WDB4478,1005,undefined,11.83,4.3,,,303-571.5,367540250,2017-12-24T17:23:27,39.37382,-74.42051,0.0,0.0,511.0,MARY J,IMO7731103,WDG4801,1001,,21.95,7.07,,,303-571.5
366898810,2017-12-24T17:23:21,39.37374,-74.42748,0.1,192.7,511.0,MIAMI RIVER,,WDB4478,1005,undefined,11.83,4.3,,,303-572,367540250,2017-12-24T17:23:27,39.37382,-74.42051,0.0,0.0,511.0,MARY J,IMO7731103,WDG4801,1001,,21.95,7.07,,,303-572
366898810,2017-12-24T17:23:21,39.37374,-74.42748,0.1,192.7,511.0,MIAMI RIVER,,WDB4478,1005,undefined,11.83,4.3,,,303.5-571.5,367540250,2017-12-24T17:23:27,39.37382,-74.42051,0.0,0.0,511.0,MARY J,IMO7731103,WDG4801,1001,,21.95,7.07,,,303.5-571.5
366898810,2017-12-24T17:23:21,39.37374,-74.42748,0.1,192.7,511.0,MIAMI RIVER,,WDB4478,1005,undefined,11.83,4.3,,,303.5-572,367540250,2017-12-24T17:23:27,39.37382,-74.42051,0.0,0.0,511.0,MARY J,IMO7731103,WDG4801,1001,,21.95,7.07,,,303.5-572
369970482,2017-12-25T09:34:41,38.98402,-76.46759,0.0,-74.8,511.0,YP-708,,,99,under way using engine,,,,99,300-587.5,338204881,2017-12-25T09:34:43,38.96773,-76.47921,0.0,-146.9,511.0,RAGNAR,,,1019,,15,,,,300-587.5
369970482,2017-12-25T09:34:41,38.98402,-76.46759,0.0,-74.8,511.0,YP-708,,,99,under way using engine,,,,99,300-588,338204881,2017-12-25T09:34:43,38.96773,-76.47921,0.0,-146.9,511.0,RAGNAR,,,1019,,15,,,,300-588
369970482,2017-12-25T09:34:41,38.98402,-76.46759,0.0,-74.8,511.0,YP-708,,,99,under way using engine,,,,99,300.5-587.5,338204881,2017-12-25T09:34:43,38.96773,-76.47921,0.0,-146.9,511.0,RAGNAR,,,1019,,15,,,,300.5-587.5
369970482,2017-12-25T09:34:41,38.98402,-76.46759,0.0,-74.8,511.0,YP-708,,,99,under way using engine,,,,99,300.5-588,338204881,2017-12-25T09:34:43,38.96773,-76.47921,0.0,-146.9,511.0,RAGNAR,,,1019,,15,,,,300.5-588
367186210,2017-12-25T18:46:24,39.72557,-75.48633,0.0,-49.6,511.0,NORTH STAR STATE,IMO9010371,WDD7423,1025,undefined,12.8,4.5,,,306-579.5,367012640,2017-12-25T18:46:23,39.71680,-75.51658,0.0,-165.7,511.0,LINDSEY,IMO8973021,WDC3699,1025,under way using engine,21.3,9.1,,52,306-579.5
367186210,2017-12-25T18:46:24,39.72557,-75.48633,0.0,-49.6,511.0,NORTH STAR STATE,IMO9010371,WDD7423,1025,undefined,12.8,4.5,,,306-580,367012640,2017-12-25T18:46:23,39.71680,-75.51658,0.0,-165.7,511.0,LINDSEY,IMO8973021,WDC3699,1025,under way using engine,21.3,9.1,,52,306-580
367186210,2017-12-25T18:46:24,39.72557,-75.48633,0.0,-49.6,511.0,NORTH STAR STATE,IMO9010371,WDD7423,1025,undefined,12.8,4.5,,,306.5-579.5,367012640,2017-12-25T18:46:23,39.71680,-75.51658,0.0,-165.7,511.0,LINDSEY,IMO8973021,WDC3699,1025,under way using engine,21.3,9.1,,52,306.5-579.5
367186210,2017-12-25T18:46:24,39.72557,-75.48633,0.0,-49.6,511.0,NORTH STAR STATE,IMO9010371,WDD7423,1025,undefined,12.8,4.5,,,306.5-580,367012640,2017-12-25T18:46:23,39.71680,-75.51658,0.0,-165.7,511.0,LINDSEY,IMO8973021,WDC3699,1025,under way using engine,21.3,9.1,,52,306.5-580
367798430,2017-12-26T12:20:59,40.66066,-74.02338,23.1,-191.7,219.0,H207,,WDJ6505,1012,under way using engine,,,,,313-568.5,367797260,2017-12-26T12:20:57,40.68324,-74.01174,7.0,163.9,170.0,H208,,WDJ6389,1012,under way using engine,,,,,313-568.5
367798430,2017-12-26T12:20:59,40.66066,-74.02338,23.1,-191.7,219.0,H207,,WDJ6505,1012,under way using engine,,,,,313-569,367797260,2017-12-26T12:20:57,40.68324,-74.01174,7.0,163.9,170.0,H208,,WDJ6389,1012,under way using engine,,,,,313-569
367798430,2017-12-26T12:20:59,40.66066,-74.02338,23.1,-191.7,219.0,H207,,WDJ6505,1012,under way using engine,,,,,313.5-568.5,367797260,2017-12-26T12:20:57,40.68324,-74.01174,7.0,163.9,170.0,H208,,WDJ6389,1012,under way using engine,,,,,313.5-568.5
367798430,2017-12-26T12:20:59,40.66066,-74.02338,23.1,-191.7,219.0,H207,,WDJ6505,1012,under way using engine,,,,,313.5-569,367797260,2017-12-26T12:20:57,40.68324,-74.01174,7.0,163.9,170.0,H208,,WDJ6389,1012,under way using engine,,,,,313.5-569
367061730,2017-12-26T23:37:26,39.89630,-75.19675,0.0,-94.0,511.0,TERESA MCALLISTER,IMO5355955,WDI3778,1025,under way using engine,29.47,8.28,4.0,52,307-577.5,367165980,2017-12-26T23:37:26,39.86418,-75.21705,0.0,-73.5,239.0,CHRISTIANA,IMO9383273,WDD5937,1025,at anchor,37.5,11.6,,80,307-577.5
367061730,2017-12-26T23:37:26,39.89630,-75.19675,0.0,-94.0,511.0,TERESA MCALLISTER,IMO5355955,WDI3778,1025,under way using engine,29.47,8.28,4.0,52,307-578,367165980,2017-12-26T23:37:26,39.86418,-75.21705,0.0,-73.5,239.0,CHRISTIANA,IMO9383273,WDD5937,1025,at anchor,37.5,11.6,,80,307-578
367061730,2017-12-26T23:37:26,39.89630,-75.19675,0.0,-94.0,511.0,TERESA MCALLISTER,IMO5355955,WDI3778,1025,under way using engine,29.47,8.28,4.0,52,307.5-577.5,367165980,2017-12-26T23:37:26,39.86418,-75.21705,0.0,-73.5,239.0,CHRISTIANA,IMO9383273,WDD5937,1025,at anchor,37.5,11.6,,80,307.5-577.5
367061730,2017-12-26T23:37:26,39.89630,-75.19675,0.0,-94.0,511.0,TERESA MCALLISTER,IMO5355955,WDI3778,1025,under way using engine,29.47,8.28,4.0,52,307.5-578,367165980,2017-12-26T23:37:26,39.86418,-75.21705,0.0,-73.5,239.0,CHRISTIANA,IMO9383273,WDD5937,1025,at anchor,37.5,11.6,,80,307.5-578
366946710,2017-12-27T00:47:49,40.64764,-74.09408,5.7,-151.5,272.0,TURECAMO GIRLS,IMO6604781,WDC3464,1025,moored,29.14,8.28,3.9,52,313-568.5,367000110,2017-12-27T00:47:50,40.64308,-74.07128,0.0,-145.6,272.0,JOHN A NOBLE,IMO8643054,WTZ3863,1012,moored,60,12.27,,69,313-568.5
366946710,2017-12-27T00:47:49,40.64764,-74.09408,5.7,-151.5,272.0,TURECAMO GIRLS,IMO6604781,WDC3464,1025,moored,29.14,8.28,3.9,52,313-569,367000110,2017-12-27T00:47:50,40.64308,-74.07128,0.0,-145.6,272.0,JOHN A NOBLE,IMO8643054,WTZ3863,1012,moored,60,12.27,,69,313-569
366946710,2017-12-27T00:47:49,40.64764,-74.09408,5.7,-151.5,272.0,TURECAMO GIRLS,IMO6604781,WDC3464,1025,moored,29.14,8.28,3.9,52,313.5-568.5,367000110,2017-12-27T00:47:50,40.64308,-74.07128,0.0,-145.6,272.0,JOHN A NOBLE,IMO8643054,WTZ3863,1012,moored,60,12.27,,69,313.5-568.5
366946710,2017-12-27T00:47:49,40.64764,-74.09408,5.7,-151.5,272.0,TURECAMO GIRLS,IMO6604781,WDC3464,1025,moored,29.14,8.28,3.9,52,313.5-569,367000110,2017-12-27T00:47:50,40.64308,-74.07128,0.0,-145.6,272.0,JOHN A NOBLE,IMO8643054,WTZ3863,1012,moored,60,12.27,,69,313.5-569
367798420,2017-12-27T02:54:02,40.70329,-74.00566,0.0,143.4,235.0,H206,,WDJ6504,1012,under way using engine,,,,,314-568.5,367503270,2017-12-27T02:54:03,40.70454,-73.97230,0.0,47.9,511.0,FDNY M-6B,,WDF9255,1018,under way using engine,,,,,314-568.5
367798420,2017-12-27T02:54:02,40.70329,-74.00566,0.0,143.4,235.0,H206,,WDJ6504,1012,under way using engine,,,,,314-569,367503270,2017-12-27T02:54:03,40.70454,-73.97230,0.0,47.9,511.0,FDNY M-6B,,WDF9255,1018,under way using engine,,,,,314-569
367798420,2017-12-27T02:54:02,40.70329,-74.00566,0.0,143.4,235.0,H206,,WDJ6504,1012,under way using engine,,,,,314.5-568.5,367503270,2017-12-27T02:54:03,40.70454,-73.97230,0.0,47.9,511.0,FDNY M-6B,,WDF9255,1018,under way using engine,,,,,314.5-568.5
367798420,2017-12-27T02:54:02,40.70329,-74.00566,0.0,143.4,235.0,H206,,WDJ6504,1012,under way using engine,,,,,314.5-569,367503270,2017-12-27T02:54:03,40.70454,-73.97230,0.0,47.9,511.0,FDNY M-6B,,WDF9255,1018,under way using engine,,,,,314.5-569
367636710,2017-12-27T17:58:50,40.64116,-74.16387,0.0,-128.6,280.0,ERIC MCALLISTER,IMO9707493,WDH6317,1025,under way using engine,29.26,10.36,,,313-569.5,367015890,2017-12-27T17:58:50,40.64179,-74.11902,0.0,0.0,511.0,DOROTHY J,,WDC3893,1025,undefined,19.84,7.2,,,313-569.5
367636710,2017-12-27T17:58:50,40.64116,-74.16387,0.0,-128.6,280.0,ERIC MCALLISTER,IMO9707493,WDH6317,1025,under way using engine,29.26,10.36,,,313-570,367015890,2017-12-27T17:58:50,40.64179,-74.11902,0.0,0.0,511.0,DOROTHY J,,WDC3893,1025,undefined,19.84,7.2,,,313-570
367636710,2017-12-27T17:58:50,40.64116,-74.16387,0.0,-128.6,280.0,ERIC MCALLISTER,IMO9707493,WDH6317,1025,under way using engine,29.26,10.36,,,313.5-569.5,367015890,2017-12-27T17:58:50,40.64179,-74.11902,0.0,0.0,511.0,DOROTHY J,,WDC3893,1025,undefined,19.84,7.2,,,313.5-569.5
367636710,2017-12-27T17:58:50,40.64116,-74.16387,0.0,-128.6,280.0,ERIC MCALLISTER,IMO9707493,WDH6317,1025,under way using engine,29.26,10.36,,,313.5-570,367015890,2017-12-27T17:58:50,40.64179,-74.11902,0.0,0.0,511.0,DOROTHY J,,WDC3893,1025,undefined,19.84,7.2,,,313.5-570
367739850,2017-12-27T19:05:23,40.73579,-73.97435,0.0,-49.6,511.0,CAPITOL PRINCESS,,WDI8561,1012,engaged in fishing,18.9,6.7,,,314-568.5,367531720,2017-12-27T19:05:26,40.74059,-74.01175,0.0,146.1,511.0,FDNY M1B,,WDG3983,,undefined,,,,,314-568.5
367739850,2017-12-27T19:05:23,40.73579,-73.97435,0.0,-49.6,511.0,CAPITOL PRINCESS,,WDI8561,1012,engaged in fishing,18.9,6.7,,,314-569,367531720,2017-12-27T19:05:26,40.74059,-74.01175,0.0,146.1,511.0,FDNY M1B,,WDG3983,,undefined,,,,,314-569
367739850,2017-12-27T19:05:23,40.73579,-73.97435,0.0,-49.6,511.0,CAPITOL PRINCESS,,WDI8561,1012,engaged in fishing,18.9,6.7,,,314.5-568.5,367531720,2017-12-27T19:05:26,40.74059,-74.01175,0.0,146.1,511.0,FDNY M1B,,WDG3983,,undefined,,,,,314.5-568.5
367739850,2017-12-27T19:05:23,40.73579,-73.97435,0.0,-49.6,511.0,CAPITOL PRINCESS,,WDI8561,1012,engaged in fishing,18.9,6.7,,,314.5-569,367531720,2017-12-27T19:05:26,40.74059,-74.01175,0.0,146.1,511.0,FDNY M1B,,WDG3983,,undefined,,,,,314.5-569
367015890,2017-12-27T19:06:28,40.64179,-74.11902,0.0,0.0,511.0,DOROTHY J,,WDC3893,1025,undefined,19.84,7.2,,,313-569.5,366939820,2017-12-27T19:06:32,40.64104,-74.12957,0.0,-159.4,214.0,MARGARET MORAN,IMO7908158,WQZ6557,1025,moored,30.21,9.77,,,313-569.5
